date,sku,demand,day_of_week,month,day_of_year,is_weekend,is_promo,weather_index,lag_1,lag_3,lag_7,lag_14,rolling_mean_7,rolling_mean_14,rolling_mean_30,sku_code
2024-06-14,Milk_500ml,284,4,6,166,0,1,32.35,188.0,174.0,188.0,205.0,195.71428571428572,194.21428571428572,206.6,5
2024-06-15,Milk_500ml,252,5,6,167,1,0,29.84,284.0,188.0,236.0,224.0,209.42857142857142,199.85714285714286,206.63333333333333,5
2024-06-16,Milk_500ml,222,6,6,168,1,0,27.76,252.0,188.0,214.0,240.0,211.71428571428572,201.85714285714286,208.8,5
2024-06-17,Milk_500ml,170,0,6,169,0,0,24.21,222.0,284.0,182.0,172.0,212.85714285714286,200.57142857142858,210.53333333333333,5
2024-06-18,Milk_500ml,166,1,6,170,0,0,26.91,170.0,252.0,174.0,154.0,211.14285714285714,200.42857142857142,207.63333333333333,5
2024-06-19,Milk_500ml,167,2,6,171,0,0,25.93,166.0,222.0,188.0,183.0,210.0,201.28571428571428,204.33333333333334,5
2024-06-20,Milk_500ml,168,3,6,172,0,0,26.54,167.0,170.0,188.0,171.0,207.0,200.14285714285714,203.33333333333334,5
2024-06-21,Milk_500ml,162,4,6,173,0,0,21.88,168.0,166.0,284.0,188.0,204.14285714285714,199.92857142857142,199.8,5
2024-06-22,Milk_500ml,213,5,6,174,1,0,26.5,162.0,167.0,252.0,236.0,186.71428571428572,198.07142857142858,198.56666666666666,5
2024-06-23,Milk_500ml,218,6,6,175,1,0,26.54,213.0,168.0,222.0,214.0,181.14285714285714,196.42857142857142,199.7,5
2024-06-24,Milk_500ml,183,0,6,176,0,0,26.43,218.0,162.0,170.0,182.0,180.57142857142858,196.71428571428572,200.5,5
2024-06-25,Milk_500ml,275,1,6,177,0,1,30.15,183.0,213.0,166.0,174.0,182.42857142857142,196.78571428571428,197.63333333333333,5
2024-06-26,Milk_500ml,168,2,6,178,0,0,24.86,275.0,218.0,167.0,188.0,198.0,204.0,198.56666666666666,5
2024-06-27,Milk_500ml,167,3,6,179,0,0,22.33,168.0,183.0,168.0,188.0,198.14285714285714,202.57142857142858,197.93333333333334,5
2024-06-28,Milk_500ml,154,4,6,180,0,0,27.39,167.0,275.0,162.0,284.0,198.0,201.07142857142858,196.96666666666667,5
2024-06-29,Milk_500ml,235,5,6,181,1,0,23.03,154.0,168.0,213.0,252.0,196.85714285714286,191.78571428571428,195.83333333333334,5
2024-06-30,Milk_500ml,220,6,6,182,1,0,24.36,235.0,167.0,218.0,222.0,200.0,190.57142857142858,197.43333333333334,5
2024-07-01,Milk_500ml,167,0,7,183,0,0,25.13,220.0,154.0,183.0,170.0,200.28571428571428,190.42857142857142,197.93333333333334,5
2024-07-02,Milk_500ml,143,1,7,184,0,0,22.89,167.0,235.0,275.0,166.0,198.0,190.21428571428572,196.03333333333333,5
2024-07-03,Milk_500ml,174,2,7,185,0,0,25.81,143.0,220.0,168.0,167.0,179.14285714285714,188.57142857142858,192.8,5
2024-07-04,Milk_500ml,163,3,7,186,0,0,26.03,174.0,167.0,167.0,168.0,180.0,189.07142857142858,192.86666666666667,5
2024-07-05,Milk_500ml,145,4,7,187,0,0,22.43,163.0,143.0,154.0,162.0,179.42857142857142,188.71428571428572,193.16666666666666,5
2024-07-06,Milk_500ml,209,5,7,188,1,0,24.15,145.0,174.0,235.0,213.0,178.14285714285714,187.5,191.9,5
2024-07-07,Milk_500ml,185,6,7,189,1,0,20.83,209.0,163.0,220.0,218.0,174.42857142857142,187.21428571428572,193.16666666666666,5
2024-07-08,Milk_500ml,237,0,7,190,0,1,24.71,185.0,145.0,167.0,183.0,169.42857142857142,184.85714285714286,193.06666666666666,5
2024-07-09,Milk_500ml,174,1,7,191,0,0,22.43,237.0,209.0,143.0,275.0,179.42857142857142,188.71428571428572,193.1,5
2024-07-10,Milk_500ml,165,2,7,192,0,0,24.24,174.0,185.0,174.0,168.0,183.85714285714286,181.5,191.76666666666668,5
2024-07-11,Milk_500ml,156,3,7,193,0,0,23.52,165.0,237.0,163.0,167.0,182.57142857142858,181.28571428571428,191.2,5
2024-07-12,Milk_500ml,141,4,7,194,0,0,25.59,156.0,174.0,145.0,154.0,181.57142857142858,180.5,190.6,5
2024-07-13,Milk_500ml,207,5,7,195,1,0,23.18,141.0,165.0,209.0,235.0,181.0,179.57142857142858,189.03333333333333,5
2024-07-14,Milk_500ml,218,6,7,196,1,0,20.77,207.0,156.0,185.0,220.0,180.71428571428572,177.57142857142858,189.66666666666666,5
2024-07-15,Milk_500ml,151,0,7,197,0,0,25.27,218.0,141.0,237.0,167.0,185.42857142857142,177.42857142857142,187.46666666666667,5
2024-07-16,Milk_500ml,141,1,7,198,0,0,18.7,151.0,207.0,174.0,143.0,173.14285714285714,176.28571428571428,184.1,5
2024-07-17,Milk_500ml,156,2,7,199,0,0,19.84,141.0,218.0,165.0,174.0,168.42857142857142,176.14285714285714,181.4,5
2024-07-18,Milk_500ml,180,3,7,200,0,0,26.22,156.0,151.0,156.0,163.0,167.14285714285714,174.85714285714286,180.93333333333334,5
2024-07-19,Milk_500ml,155,4,7,201,0,0,24.28,180.0,141.0,141.0,145.0,170.57142857142858,176.07142857142858,181.4,5
2024-07-20,Milk_500ml,197,5,7,202,1,0,23.46,155.0,156.0,207.0,209.0,172.57142857142858,176.78571428571428,181.0,5
2024-07-21,Milk_500ml,214,6,7,203,1,0,22.86,197.0,180.0,218.0,185.0,171.14285714285714,175.92857142857142,181.96666666666667,5
2024-07-22,Milk_500ml,152,0,7,204,0,0,19.16,214.0,155.0,151.0,237.0,170.57142857142858,178.0,183.7,5
2024-07-23,Milk_500ml,147,1,7,205,0,0,24.84,152.0,197.0,141.0,174.0,170.71428571428572,171.92857142857142,181.66666666666666,5
2024-07-24,Milk_500ml,149,2,7,206,0,0,17.38,147.0,214.0,156.0,165.0,171.57142857142858,170.0,179.3,5
2024-07-25,Milk_500ml,152,3,7,207,0,0,21.03,149.0,152.0,180.0,156.0,170.57142857142858,168.85714285714286,178.16666666666666,5
2024-07-26,Milk_500ml,142,4,7,208,0,0,20.52,152.0,147.0,155.0,141.0,166.57142857142858,168.57142857142858,174.06666666666666,5
2024-07-27,Milk_500ml,226,5,7,209,1,0,22.3,142.0,149.0,197.0,207.0,164.71428571428572,168.64285714285714,173.2,5
2024-07-28,Milk_500ml,206,6,7,210,1,0,22.36,226.0,152.0,214.0,218.0,168.85714285714286,170.0,175.16666666666666,5
2024-07-29,Milk_500ml,159,0,7,211,0,0,22.16,206.0,142.0,152.0,151.0,167.71428571428572,169.14285714285714,176.9,5
2024-07-30,Milk_500ml,166,1,7,212,0,0,19.54,159.0,226.0,147.0,141.0,168.71428571428572,169.71428571428572,174.36666666666667,5
2024-07-31,Milk_500ml,163,2,7,213,0,0,20.28,166.0,206.0,149.0,156.0,171.42857142857142,171.5,172.56666666666666,5
2024-08-01,Milk_500ml,139,3,8,214,0,0,18.18,163.0,159.0,152.0,180.0,173.42857142857142,172.0,172.43333333333334,5
2024-08-02,Milk_500ml,131,4,8,215,0,0,20.74,139.0,166.0,142.0,155.0,171.57142857142858,169.07142857142858,172.3,5
2024-08-03,Milk_500ml,187,5,8,216,1,0,23.39,131.0,163.0,226.0,197.0,170.0,167.35714285714286,170.86666666666667,5
2024-08-04,Milk_500ml,186,6,8,217,1,0,16.43,187.0,139.0,206.0,214.0,164.42857142857142,166.64285714285714,171.66666666666666,5
2024-08-05,Milk_500ml,147,0,8,218,0,0,21.74,186.0,131.0,159.0,152.0,161.57142857142858,164.64285714285714,173.03333333333333,5
2024-08-06,Milk_500ml,163,1,8,219,0,0,21.8,147.0,187.0,166.0,147.0,159.85714285714286,164.28571428571428,170.96666666666667,5
2024-08-07,Milk_500ml,139,2,8,220,0,0,23.59,163.0,186.0,163.0,149.0,159.42857142857142,165.42857142857142,170.23333333333332,5
2024-08-08,Milk_500ml,150,3,8,221,0,0,19.81,139.0,147.0,139.0,152.0,156.0,164.71428571428572,166.96666666666667,5
2024-08-09,Milk_500ml,225,4,8,222,0,1,16.77,150.0,163.0,131.0,142.0,157.57142857142858,164.57142857142858,166.16666666666666,5
2024-08-10,Milk_500ml,193,5,8,223,1,0,18.03,225.0,139.0,187.0,226.0,171.0,170.5,168.16666666666666,5
2024-08-11,Milk_500ml,198,6,8,224,1,0,22.55,193.0,150.0,186.0,206.0,171.85714285714286,168.14285714285714,169.4,5
2024-08-12,Milk_500ml,156,0,8,225,0,0,19.9,198.0,225.0,147.0,159.0,173.57142857142858,167.57142857142858,171.3,5
2024-08-13,Milk_500ml,137,1,8,226,0,0,15.49,156.0,193.0,163.0,166.0,174.85714285714286,167.35714285714286,169.6,5
2024-08-14,Milk_500ml,222,2,8,227,0,1,19.19,137.0,198.0,139.0,163.0,171.14285714285714,165.28571428571428,166.9,5
2024-08-15,Milk_500ml,154,3,8,228,0,0,19.33,222.0,156.0,150.0,139.0,183.0,169.5,169.26666666666668,5
2024-08-16,Milk_500ml,148,4,8,229,0,0,17.63,154.0,137.0,225.0,131.0,183.57142857142858,170.57142857142858,169.7,5
2024-08-17,Milk_500ml,202,5,8,230,1,0,20.09,148.0,222.0,193.0,187.0,172.57142857142858,171.78571428571428,169.43333333333334,5
2024-08-18,Milk_500ml,173,6,8,231,1,0,17.63,202.0,154.0,198.0,186.0,173.85714285714286,172.85714285714286,170.16666666666666,5
2024-08-19,Milk_500ml,140,0,8,232,0,0,21.27,173.0,148.0,156.0,147.0,170.28571428571428,171.92857142857142,170.76666666666668,5
2024-08-20,Milk_500ml,128,1,8,233,0,0,16.36,140.0,202.0,137.0,163.0,168.0,171.42857142857142,168.86666666666667,5
2024-08-21,Milk_500ml,139,2,8,234,0,0,18.44,128.0,173.0,222.0,139.0,166.71428571428572,168.92857142857142,166.0,5
2024-08-22,Milk_500ml,141,3,8,235,0,0,19.83,139.0,140.0,154.0,150.0,154.85714285714286,168.92857142857142,165.56666666666666,5
2024-08-23,Milk_500ml,146,4,8,236,0,0,16.36,141.0,128.0,148.0,225.0,153.0,168.28571428571428,165.36666666666667,5
2024-08-24,Milk_500ml,259,5,8,237,1,1,13.92,146.0,139.0,202.0,193.0,152.71428571428572,162.64285714285714,165.26666666666668,5
2024-08-25,Milk_500ml,182,6,8,238,1,0,14.85,259.0,141.0,173.0,198.0,160.85714285714286,167.35714285714286,168.83333333333334,5
2024-08-26,Milk_500ml,140,0,8,239,0,0,18.72,182.0,146.0,140.0,156.0,162.14285714285714,166.21428571428572,170.16666666666666,5
2024-08-27,Milk_500ml,141,1,8,240,0,0,18.21,140.0,259.0,128.0,137.0,162.14285714285714,165.07142857142858,167.3,5
2024-08-28,Milk_500ml,145,2,8,241,0,0,15.42,141.0,182.0,139.0,222.0,164.0,165.35714285714286,165.13333333333333,5
2024-08-29,Milk_500ml,146,3,8,242,0,0,16.76,145.0,140.0,141.0,154.0,164.85714285714286,159.85714285714286,164.66666666666666,5
2024-08-30,Milk_500ml,149,4,8,243,0,0,20.81,146.0,141.0,146.0,148.0,165.57142857142858,159.28571428571428,164.0,5
2024-08-31,Milk_500ml,176,5,8,244,1,0,15.56,149.0,145.0,259.0,202.0,166.0,159.35714285714286,163.53333333333333,5
2024-09-01,Milk_500ml,185,6,9,245,1,0,15.94,176.0,146.0,182.0,173.0,154.14285714285714,157.5,164.76666666666668,5
2024-09-02,Milk_500ml,148,0,9,246,0,0,17.58,185.0,149.0,140.0,140.0,154.57142857142858,158.35714285714286,166.56666666666666,5
2024-09-03,Milk_500ml,138,1,9,247,0,0,17.68,148.0,176.0,141.0,128.0,155.71428571428572,158.92857142857142,165.26666666666668,5
2024-09-04,Milk_500ml,151,2,9,248,0,0,18.03,138.0,185.0,145.0,139.0,155.28571428571428,159.64285714285714,163.66666666666666,5
2024-09-05,Milk_500ml,137,3,9,249,0,0,17.0,151.0,148.0,146.0,141.0,156.14285714285714,160.5,163.8,5
2024-09-06,Milk_500ml,138,4,9,250,0,0,15.97,137.0,138.0,149.0,146.0,154.85714285714286,160.21428571428572,162.93333333333334,5
2024-09-07,Milk_500ml,190,5,9,251,1,0,15.06,138.0,151.0,176.0,259.0,153.28571428571428,159.64285714285714,162.9,5
2024-09-08,Milk_500ml,194,6,9,252,1,0,16.05,190.0,137.0,185.0,182.0,155.28571428571428,154.71428571428572,164.23333333333332,5
2024-09-09,Milk_500ml,157,0,9,253,0,0,15.81,194.0,138.0,148.0,140.0,156.57142857142858,155.57142857142858,163.2,5
2024-09-10,Milk_500ml,141,1,9,254,0,0,18.12,157.0,190.0,138.0,141.0,157.85714285714286,156.78571428571428,162.0,5
2024-09-11,Milk_500ml,140,2,9,255,0,0,14.33,141.0,194.0,151.0,145.0,158.28571428571428,156.78571428571428,160.1,5
2024-09-12,Milk_500ml,153,3,9,256,0,0,17.9,140.0,157.0,137.0,146.0,156.71428571428572,156.42857142857142,159.56666666666666,5
2024-09-13,Milk_500ml,146,4,9,257,0,0,16.14,153.0,141.0,138.0,149.0,159.0,156.92857142857142,160.1,5
2024-09-14,Milk_500ml,182,5,9,258,1,0,17.23,146.0,140.0,190.0,176.0,160.14285714285714,156.71428571428572,157.56666666666666,5
2024-09-15,Milk_500ml,182,6,9,259,1,0,15.47,182.0,153.0,194.0,185.0,159.0,157.14285714285714,158.5,5
2024-09-16,Milk_500ml,127,0,9,260,0,0,13.45,182.0,146.0,157.0,148.0,157.28571428571428,156.92857142857142,159.63333333333333,5
2024-09-17,Milk_500ml,134,1,9,261,0,0,17.23,127.0,182.0,141.0,138.0,153.0,155.42857142857142,157.13333333333333,5
2024-09-18,Milk_500ml,140,2,9,262,0,0,16.05,134.0,182.0,140.0,151.0,152.0,155.14285714285714,155.83333333333334,5
2024-09-19,Milk_500ml,122,3,9,263,0,0,12.43,140.0,127.0,153.0,137.0,152.0,154.35714285714286,155.83333333333334,5
2024-09-20,Milk_500ml,140,4,9,264,0,0,17.17,122.0,134.0,146.0,138.0,147.57142857142858,153.28571428571428,155.63333333333333,5
2024-09-21,Milk_500ml,175,5,9,265,1,0,12.84,140.0,140.0,182.0,190.0,146.71428571428572,153.42857142857142,155.66666666666666,5
2024-09-22,Milk_500ml,268,6,9,266,1,1,14.73,175.0,122.0,182.0,194.0,145.71428571428572,152.35714285714286,156.8,5
2024-09-23,Milk_500ml,151,0,9,267,0,0,11.96,268.0,140.0,127.0,157.0,158.0,157.64285714285714,160.86666666666667,5
2024-09-24,Milk_500ml,142,1,9,268,0,0,13.8,151.0,175.0,134.0,141.0,161.42857142857142,157.21428571428572,157.26666666666668,5
2024-09-25,Milk_500ml,153,2,9,269,0,0,13.04,142.0,268.0,140.0,140.0,162.57142857142858,157.28571428571428,155.93333333333334,5
2024-09-26,Milk_500ml,132,3,9,270,0,0,16.74,153.0,151.0,122.0,153.0,164.42857142857142,158.21428571428572,156.36666666666667,5
2024-09-27,Milk_500ml,124,4,9,271,0,0,16.8,132.0,142.0,140.0,146.0,165.85714285714286,156.71428571428572,156.06666666666666,5
2024-09-28,Milk_500ml,273,5,9,272,1,1,16.59,124.0,153.0,175.0,182.0,163.57142857142858,155.14285714285714,155.36666666666667,5
2024-09-29,Milk_500ml,170,6,9,273,1,0,12.18,273.0,132.0,268.0,182.0,177.57142857142858,161.64285714285714,159.6,5
2024-09-30,Milk_500ml,141,0,9,274,0,0,13.57,170.0,124.0,151.0,127.0,163.57142857142858,160.78571428571428,160.3,5
2024-10-01,Milk_500ml,138,1,10,275,0,0,15.3,141.0,273.0,142.0,134.0,162.14285714285714,161.78571428571428,159.13333333333333,5
2024-10-02,Milk_500ml,135,2,10,276,0,0,13.02,138.0,170.0,153.0,140.0,161.57142857142858,162.07142857142858,157.56666666666666,5
2024-10-03,Milk_500ml,121,3,10,277,0,0,12.55,135.0,141.0,132.0,122.0,159.0,161.71428571428572,157.13333333333333,5
2024-10-04,Milk_500ml,142,4,10,278,0,0,13.85,121.0,138.0,124.0,140.0,157.42857142857142,161.64285714285714,156.56666666666666,5
2024-10-05,Milk_500ml,177,5,10,279,1,0,14.83,142.0,135.0,273.0,175.0,160.0,161.78571428571428,156.26666666666668,5
2024-10-06,Milk_500ml,160,6,10,280,1,0,13.67,177.0,121.0,170.0,268.0,146.28571428571428,161.92857142857142,157.6,5
2024-10-07,Milk_500ml,144,0,10,281,0,0,17.35,160.0,142.0,141.0,151.0,144.85714285714286,154.21428571428572,158.33333333333334,5
2024-10-08,Milk_500ml,141,1,10,282,0,0,15.66,144.0,177.0,138.0,142.0,145.28571428571428,153.71428571428572,156.8,5
2024-10-09,Milk_500ml,125,2,10,283,0,0,15.62,141.0,160.0,135.0,153.0,145.71428571428572,153.64285714285714,155.03333333333333,5
2024-10-10,Milk_500ml,219,3,10,284,0,1,13.2,125.0,144.0,121.0,132.0,144.28571428571428,151.64285714285714,153.96666666666667,5
2024-10-11,Milk_500ml,131,4,10,285,0,0,12.34,219.0,141.0,142.0,124.0,158.28571428571428,157.85714285714286,156.56666666666666,5
2024-10-12,Milk_500ml,182,5,10,286,1,0,17.23,131.0,125.0,177.0,273.0,156.71428571428572,158.35714285714286,156.26666666666668,5
2024-10-13,Milk_500ml,171,6,10,287,1,0,13.13,182.0,219.0,160.0,170.0,157.42857142857142,151.85714285714286,157.23333333333332,5
2024-10-14,Milk_500ml,140,0,10,288,0,0,11.76,171.0,131.0,144.0,141.0,159.0,151.92857142857142,158.06666666666666,5
2024-10-15,Milk_500ml,140,1,10,289,0,0,17.18,140.0,182.0,141.0,138.0,158.42857142857142,151.85714285714286,156.66666666666666,5
2024-10-16,Milk_500ml,133,2,10,290,0,0,11.24,140.0,171.0,125.0,135.0,158.28571428571428,152.0,155.26666666666668,5
2024-10-17,Milk_500ml,127,3,10,291,0,0,13.32,133.0,140.0,219.0,121.0,159.42857142857142,151.85714285714286,155.46666666666667,5
2024-10-18,Milk_500ml,137,4,10,292,0,0,16.42,127.0,140.0,131.0,142.0,146.28571428571428,152.28571428571428,155.23333333333332,5
2024-10-19,Milk_500ml,183,5,10,293,1,0,13.76,137.0,133.0,182.0,177.0,147.14285714285714,151.92857142857142,155.13333333333333,5
2024-10-20,Milk_500ml,197,6,10,294,1,0,15.96,183.0,127.0,171.0,160.0,147.28571428571428,152.35714285714286,157.16666666666666,5
2024-10-21,Milk_500ml,143,0,10,295,0,0,15.26,197.0,137.0,140.0,144.0,151.0,155.0,159.06666666666666,5
2024-10-22,Milk_500ml,138,1,10,296,0,0,15.74,143.0,183.0,140.0,141.0,151.42857142857142,154.92857142857142,158.0,5
2024-10-23,Milk_500ml,130,2,10,297,0,0,14.51,138.0,197.0,133.0,125.0,151.14285714285714,154.71428571428572,153.66666666666666,5
2024-10-24,Milk_500ml,121,3,10,298,0,0,13.08,130.0,143.0,127.0,219.0,150.71428571428572,155.07142857142858,152.96666666666667,5
2024-10-25,Milk_500ml,134,4,10,299,0,0,16.91,121.0,138.0,137.0,131.0,149.85714285714286,148.07142857142858,152.26666666666668,5
2024-10-26,Milk_500ml,165,5,10,300,1,0,16.07,134.0,130.0,183.0,182.0,149.42857142857142,148.28571428571428,151.63333333333333,5
2024-10-27,Milk_500ml,201,6,10,301,1,0,17.66,165.0,121.0,197.0,171.0,146.85714285714286,147.07142857142858,152.73333333333332,5
2024-10-28,Milk_500ml,140,0,10,302,0,0,14.45,201.0,134.0,143.0,140.0,147.42857142857142,149.21428571428572,155.3,5
2024-10-29,Milk_500ml,139,1,10,303,0,0,15.23,140.0,165.0,138.0,140.0,147.0,149.21428571428572,150.86666666666667,5
2024-10-30,Milk_500ml,140,2,10,304,0,0,15.56,139.0,201.0,130.0,133.0,147.14285714285714,149.14285714285714,149.83333333333334,5
2024-10-31,Milk_500ml,143,3,10,305,0,0,17.53,140.0,140.0,121.0,127.0,148.57142857142858,149.64285714285714,149.8,5
2024-11-01,Milk_500ml,150,4,11,306,0,0,15.7,143.0,139.0,134.0,137.0,151.71428571428572,150.78571428571428,149.96666666666667,5
2024-11-02,Milk_500ml,292,5,11,307,1,1,19.22,150.0,140.0,165.0,183.0,154.0,151.71428571428572,150.46666666666667,5
2024-11-03,Milk_500ml,193,6,11,308,1,0,14.34,292.0,143.0,201.0,197.0,172.14285714285714,159.5,156.16666666666666,5
2024-11-04,Milk_500ml,158,0,11,309,0,0,17.34,193.0,150.0,140.0,143.0,171.0,159.21428571428572,157.86666666666667,5
2024-11-05,Milk_500ml,143,1,11,310,0,0,16.48,158.0,292.0,139.0,138.0,173.57142857142858,160.28571428571428,157.23333333333332,5
2024-11-06,Milk_500ml,158,2,11,311,0,0,14.18,143.0,193.0,140.0,130.0,174.14285714285714,160.64285714285714,156.66666666666666,5
2024-11-07,Milk_500ml,157,3,11,312,0,0,19.57,158.0,158.0,143.0,121.0,176.71428571428572,162.64285714285714,157.13333333333333,5
2024-11-08,Milk_500ml,145,4,11,313,0,0,16.64,157.0,143.0,150.0,134.0,178.71428571428572,165.21428571428572,157.66666666666666,5
2024-11-09,Milk_500ml,185,5,11,314,1,0,19.26,145.0,158.0,292.0,165.0,178.0,166.0,158.33333333333334,5
2024-11-10,Milk_500ml,205,6,11,315,1,0,15.45,185.0,157.0,193.0,201.0,162.71428571428572,167.42857142857142,157.2,5
2024-11-11,Milk_500ml,135,0,11,316,0,0,17.23,205.0,145.0,158.0,140.0,164.42857142857142,167.71428571428572,159.66666666666666,5
2024-11-12,Milk_500ml,157,1,11,317,0,0,16.99,135.0,185.0,143.0,139.0,161.14285714285714,167.35714285714286,158.1,5
2024-11-13,Milk_500ml,147,2,11,318,0,0,17.03,157.0,205.0,158.0,140.0,163.14285714285714,168.64285714285714,157.63333333333333,5
2024-11-14,Milk_500ml,135,3,11,319,0,0,16.68,147.0,135.0,157.0,143.0,161.57142857142858,169.14285714285714,157.86666666666667,5
2024-11-15,Milk_500ml,141,4,11,320,0,0,17.1,135.0,157.0,145.0,150.0,158.42857142857142,168.57142857142858,157.7,5
2024-11-16,Milk_500ml,191,5,11,321,1,0,16.01,141.0,147.0,185.0,292.0,157.85714285714286,167.92857142857142,157.96666666666667,5
2024-11-17,Milk_500ml,214,6,11,322,1,0,18.89,191.0,135.0,205.0,193.0,158.71428571428572,160.71428571428572,160.1,5
2024-11-18,Milk_500ml,180,0,11,323,0,0,21.47,214.0,141.0,135.0,158.0,160.0,162.21428571428572,162.66666666666666,5
2024-11-19,Milk_500ml,133,1,11,324,0,0,16.32,180.0,191.0,157.0,143.0,166.42857142857142,163.78571428571428,162.56666666666666,5
2024-11-20,Milk_500ml,152,2,11,325,0,0,19.41,133.0,214.0,147.0,158.0,163.0,163.07142857142858,160.43333333333334,5
2024-11-21,Milk_500ml,157,3,11,326,0,0,20.68,152.0,180.0,135.0,157.0,163.71428571428572,162.64285714285714,160.73333333333332,5
2024-11-22,Milk_500ml,135,4,11,327,0,0,18.43,157.0,133.0,141.0,145.0,166.85714285714286,162.64285714285714,161.36666666666667,5
2024-11-23,Milk_500ml,201,5,11,328,1,0,19.66,135.0,152.0,191.0,185.0,166.0,161.92857142857142,161.53333333333333,5
2024-11-24,Milk_500ml,199,6,11,329,1,0,19.79,201.0,157.0,214.0,205.0,167.42857142857142,163.07142857142858,164.2,5
2024-11-25,Milk_500ml,144,0,11,330,0,0,14.94,199.0,135.0,180.0,135.0,165.28571428571428,162.64285714285714,166.36666666666667,5
2024-11-26,Milk_500ml,162,1,11,331,0,0,22.5,144.0,201.0,133.0,157.0,160.14285714285714,163.28571428571428,165.66666666666666,5
2024-11-27,Milk_500ml,132,2,11,332,0,0,18.02,162.0,199.0,152.0,147.0,164.28571428571428,163.64285714285714,164.36666666666667,5
2024-11-28,Milk_500ml,152,3,11,333,0,0,22.15,132.0,144.0,157.0,135.0,161.42857142857142,162.57142857142858,164.1,5
2024-11-29,Milk_500ml,165,4,11,334,0,0,22.7,152.0,162.0,135.0,141.0,160.71428571428572,163.78571428571428,164.53333333333333,5
2024-11-30,Milk_500ml,210,5,11,335,1,0,19.4,165.0,132.0,201.0,191.0,165.0,165.5,165.36666666666667,5
2024-12-01,Milk_500ml,209,6,12,336,1,0,23.55,210.0,152.0,199.0,214.0,166.28571428571428,166.85714285714286,167.6,5
2024-12-02,Milk_500ml,173,0,12,337,0,0,18.88,209.0,165.0,144.0,180.0,167.71428571428572,166.5,169.56666666666666,5
2024-12-03,Milk_500ml,157,1,12,338,0,0,21.69,173.0,210.0,162.0,133.0,171.85714285714286,166.0,165.6,5
2024-12-04,Milk_500ml,152,2,12,339,0,0,19.36,157.0,209.0,132.0,152.0,171.14285714285714,167.71428571428572,164.4,5
2024-12-05,Milk_500ml,157,3,12,340,0,0,17.83,152.0,173.0,152.0,157.0,174.0,167.71428571428572,164.2,5
2024-12-06,Milk_500ml,215,4,12,341,0,1,19.22,157.0,157.0,165.0,135.0,174.71428571428572,167.71428571428572,164.66666666666666,5
2024-12-07,Milk_500ml,224,5,12,342,1,0,24.85,215.0,152.0,210.0,201.0,181.85714285714286,173.42857142857142,166.56666666666666,5
2024-12-08,Milk_500ml,208,6,12,343,1,0,19.23,224.0,157.0,209.0,199.0,183.85714285714286,175.07142857142858,168.8,5
2024-12-09,Milk_500ml,172,0,12,344,0,0,23.38,208.0,215.0,173.0,144.0,183.71428571428572,175.71428571428572,170.9,5
2024-12-10,Milk_500ml,159,1,12,345,0,0,22.57,172.0,224.0,157.0,162.0,183.57142857142858,177.71428571428572,170.46666666666667,5
2024-12-11,Milk_500ml,176,2,12,346,0,0,23.56,159.0,208.0,152.0,132.0,183.85714285714286,177.5,168.93333333333334,5
2024-12-12,Milk_500ml,247,3,12,347,0,1,18.23,176.0,172.0,157.0,152.0,187.28571428571428,180.64285714285714,170.3,5
2024-12-13,Milk_500ml,157,4,12,348,0,0,21.42,247.0,159.0,215.0,165.0,200.14285714285714,187.42857142857142,173.3,5
2024-12-14,Milk_500ml,223,5,12,349,1,0,18.99,157.0,176.0,224.0,210.0,191.85714285714286,186.85714285714286,173.63333333333333,5
